acidic swamp ooze	unearthed raptor	3
swashburglar	holy fire	3
loot hoarder	bloodsail raider	3
mistress of mixtures	tinkmaster overspark	3
dire wolf alpha	kvaldir raider	3
dire wolf alpha	north sea kraken	3
argent squire	defias ringleader	3
flame juggler	anubisath sentinel	3
argent squire	shadow strike	3
flame juggler	kooky chemist	3
deathlord	soulfire	3
deathlord	kabal talonpriest	3
mistress of mixtures	meanstreet marshal	3
small-time buccaneer	mark of nature	3
sir finley mrrgglton	raza the chained	3
innervate	shield slam	3
river crocolisk	amani berserker	3
river crocolisk	gnomish inventor	3
argent lance	hozen healer	3
blessing of might	grimestreet informant	3
grimestreet outfitter	knife juggler	3
grimestreet outfitter	master jouster	3
grimestreet outfitter	refreshment vendor	3
grimestreet outfitter	worgen greaser	3
grimestreet outfitter	darkscale healer	3
sunfury protector	darkbomb	3
grimestreet outfitter	menagerie magician	3
sunfury protector	hired gun	3
grimestreet outfitter	saboteur	3
jade idol	gnomish inventor	3
jade idol	bluegill warrior	3
animal companion	the curator	3
mana wyrm	gnomish inventor	3
shadow word: horror	silence	3
shadow word: horror	eerie statue	3
shadow word: horror	shadow word: death	3
patches the pirate	alley armorsmith	3
equality	light's justice	3
living roots	jungle panther	3
small-time buccaneer	chillmaw	3
journey below	ragnaros the firelord	3
kazakus	mirror entity	3
netherspite historian	faceless summoner	3
mind control tech	drakonid operative	3
twilight whelp	cabalist's tome	3
acidic swamp ooze	kabal trafficker	3
dirty rat	book wyrm	3
potion of madness	kabal chemist	3
enchanted raven	echoing ooze	3
nerubian egg	jeeves	3
innervate	mechwarper	3
innervate	clockwork gnome	3
innervate	mech-bear-cat	3
blackwing technician	wrath	3
dragon egg	pantry spider	3
doomsayer	grommash hellscream	3
babbling book	flame imp	3
acidic swamp ooze	flash heal	3
arcane intellect	shield block	3
thoughtsteal	backstab	3
deadly poison	north sea kraken	3
deadly poison	faceless manipulator	3
pint-sized summoner	jade swarmer	3
doomsayer	tiny knight of evil	3
knife juggler	gilblin stalker	3
shadowboxer	power word: tentacles	3
knife juggler	shadow bolt	3
shadowboxer	holy fire	3
shadowboxer	zoobot	3
shadowboxer	worgen greaser	3
shadowboxer	auchenai soulpriest	3
holy champion	holy smite	3
grimestreet outfitter	ironbeak owl	3
grimestreet outfitter	holy light	3
grimestreet outfitter	youthful brewmaster	3
dark cultist	mad bomber	3
zealous initiate	twisted worgen	3
zealous initiate	thoughtsteal	3
zealous initiate	hired gun	3
hired gun	sen'jin shieldmasta	3
zealous initiate	kabal talonpriest	3
hired gun	deadly poison	3
zealous initiate	mad bomber	3
novice engineer	harrison jones	3
novice engineer	manic soulcaster	3
northshire cleric	sorcerer's apprentice	3
northshire cleric	cult sorcerer	3
malchezaar's imp	wild pyromancer	3
malchezaar's imp	loot hoarder	3
twilight drake	tournament attendee	3
thoughtsteal	shadowform	3
netherspite historian	shield block	3
swashburglar	confessor paletress	3
patches the pirate	freezing trap	3
alleycat	piloted shredder	3
patches the pirate	mind control tech	3
patches the pirate	shadowflame	3
flame juggler	piloted shredder	3
redemption	annoy-o-tron	3
deathlord	imp-losion	3
knife juggler	blessing of kings	3
injured blademaster	shadow madness	3
injured blademaster	holy smite	3
injured blademaster	holy nova	3
twilight whelp	ragnaros, lightlord	3
deathlord	flash heal	3
equality	ivory knight	3
smuggler's crate	explosive shot	3
arcane shot	arcane shot	3
swashburglar	light's justice	3
southsea deckhand	thunder bluff valiant	3
grimestreet smuggler	bloodhoof brave	3
faerie dragon	jade claws	3
zombie chow	polymorph: boar	3
faerie dragon	frostwolf warlord	3
brann bronzebeard	kor'kron elite	3
small-time buccaneer	spawn of shadows	3
spirit claws	cairne bloodhoof	3
southsea deckhand	kobold geomancer	3
muster for battle	mysterious challenger	3
jade blossom	soul of the forest	3
claw	dark arakkoa	3
claw	claw	3
bloodhoof brave	ysera	3
jeweled scarab	patches the pirate	3
jeweled scarab	abyssal enforcer	3
infested tauren	earthen ring farseer	3
jeweled scarab	demonfire	3
twilight whelp	polluted hoarder	3
small-time buccaneer	forbidden shaping	3
small-time buccaneer	corrupted healbot	3
acidic swamp ooze	mire keeper	3
loot hoarder	battle rage	3
loot hoarder	faceless manipulator	3
sorcerer's apprentice	medivh, the guardian	3
earthen ring farseer	shadowcaster	3
grimestreet outfitter	bog creeper	3
noble sacrifice	barnes	3
leper gnome	bluegill warrior	3
blessing of wisdom	noble sacrifice	3
bear trap	gadgetzan auctioneer	3
shadow word: pain	kodorider	3
mana geode	loot hoarder	3
ice barrier	flame lance	3
ice barrier	potion of polymorph	3
armorsmith	ironforge portal	3
twilight whelp	shadow bolt	3
small-time buccaneer	shadowcaster	3
cult sorcerer	flame lance	3
wyrmrest agent	revenge	3
swashburglar	shadow madness	3
potion of madness	hungry dragon	3
twilight whelp	spawn of n'zoth	3
museum curator	huge toad	3
runic egg	abusive sergeant	3
forked lightning	mana tide totem	3
forked lightning	earth shock	3
ancient of war	kun the forgotten king	3
mire keeper	jade claws	3
loot hoarder	book wyrm	3
si:7 agent	piloted shredder	3
swashburglar	dispatch kodo	3
nerubian prophet	lotus illusionist	3
murloc tidecaller	questing adventurer	3
murloc tidecaller	doomguard	3
rockbiter weapon	zombie chow	3
small-time buccaneer	illidan stormrage	3
undercity huckster	spellslinger	3
piloted shredder	fan of knives	3
piloted shredder	patches the pirate	3
acidic swamp ooze	drakonid crusher	3
swashburglar	cat trick	3
leper gnome	worgen infiltrator	3
leper gnome	ironbeak owl	3
swashburglar	arcane shot	3
southsea deckhand	bilefin tidehunter	3
southsea deckhand	shielded minibot	3
southsea deckhand	murloc knight	3
deadly shot	backstab	3
bloodfen raptor	ship's cannon	3
grimestreet informant	flame juggler	3
grimestreet informant	daring reporter	3
friendly bartender	grimestreet protector	3
smuggler's run	raging worgen	3
smuggler's run	avenge	3
smuggler's run	darkscale healer	3
ship's cannon	silent knight	3
zombie chow	flametongue totem	3
lowly squire	master jouster	3
zombie chow	totem golem	3
zombie chow	fireguard destroyer	3
ancestral knowledge	rockbiter weapon	3
journey below	tunnel trogg	3
fiery war axe	deathwing, dragonlord	3
fiery war axe	nexus-champion saraad	3
imp gang boss	manic soulcaster	3
bloodmage thalnos	al'akir the windlord	3
fiery war axe	anub'arak	3
swashburglar	mechanical yeti	3
swashburglar	fen creeper	3
swashburglar	hungry dragon	3
king's elekk	kooky chemist	3
worgen infiltrator	swashburglar	3
worgen infiltrator	ancient brewmaster	3
nerubian egg	bomb lobber	3
flame juggler	frostwolf warlord	3
wrath	zoobot	3
shadowboxer	onyxia	3
mind vision	mad bomber	3
shadowboxer	holy nova	3
jungle panther	kabal chemist	3
mistress of mixtures	silence	3
mistress of mixtures	wobbling runts	3
mistress of mixtures	cryomancer	3
ice barrier	burgly bully	3
spirit claws	jade swarmer	3
fierce monkey	sleep with the fishes	3
ravaging ghoul	c'thun	3
fiery war axe	skycap'n kragg	3
fireball	cabalist's tome	3
pompous thespian	haunted creeper	3
loot hoarder	big-time racketeer	3
bloodsail raider	boulderfist ogre	3
whirling zap-o-matic	gilblin stalker	3
bilefin tidehunter	dark iron dwarf	3
bilefin tidehunter	mechwarper	3
blood imp	felguard	3
slam	argent commander	3
doomsayer	doom!	3
museum curator	dirty rat	3
sorcerer's apprentice	inkmaster solia	3
sorcerer's apprentice	demented frostcaller	3
alleycat	dreadscale	3
acolyte of pain	shadowform	3
acolyte of pain	darkshire alchemist	3
mortal coil	fireball	3
twilight whelp	beneath the grounds	3
arcane anomaly	acolyte of pain	3
arcane anomaly	bloodfen raptor	3
doomsayer	haunted creeper	3
loot hoarder	dark iron dwarf	3
druid of the flame	druid of the claw	3
stormcrack	flamewreathed faceless	3
mistress of mixtures	hunter's mark	3
mistress of mixtures	shaky zipgunner	3
earthen ring farseer	gadgetzan auctioneer	3
earthen ring farseer	sinister strike	3
dust devil	dust devil	3
eaglehorn bow	cult master	3
innervate	addled grizzly	3
shadow word: pain	twilight darkmender	3
shadow word: pain	disciple of c'thun	3
netherspite historian	burgly bully	3
netherspite historian	mind blast	3
mulch	aviana	3
blizzard	reno jackson	3
blizzard	firelands portal	3
mind control tech	faceless summoner	3
animal companion	piloted shredder	3
whirlwind	grim patron	3
whirlwind	inner rage	3
whirlwind	whirlwind	3
whirlwind	grommash hellscream	3
secretkeeper	grimestreet outfitter	3
secretkeeper	argent commander	3
twilight whelp	undercity huckster	3
twilight whelp	journey below	3
voidwalker	mal'ganis	3
the coin	echo of medivh	3
undercity huckster	bloodhoof brave	3
small-time buccaneer	orgrimmar aspirant	3
holy smite	piloted shredder	3
avenge	worgen infiltrator	3
clockwork gnome	voidcaller	3
clockwork gnome	demonfire	3
clockwork gnome	blastcrystal potion	3
worgen infiltrator	flesheating ghoul	3
worgen infiltrator	spiked hogrider	3
light's justice	grimestreet enforcer	3
worgen infiltrator	murloc knight	3
worgen infiltrator	hammer of wrath	3
grimestreet informant	pompous thespian	3
archmage antonidas	polymorph	3
archmage antonidas	alexstrasza	3
archmage antonidas	firelands portal	3
haunted creeper	jade shuriken	3
haunted creeper	jade spirit	3
totem golem	ancestral spirit	3
deadly poison	tinker's sharpsword oil	3
northshire cleric	gurubashi berserker	3
bluegill warrior	sap	3
undercity huckster	deadly fork	3
jeweled scarab	pint-size potion	3
wyrmrest agent	elise starseeker	3
blackwing corruptor	dragonfire potion	3
pit snake	pit snake	3
doomsayer	hozen healer	3
kabal talonpriest	silence	3
argent horserider	dread corsair	3
spellslinger	firelands portal	3
spellslinger	fireball	3
spellslinger	flamewaker	3
voidwalker	trogg beastrager	3
northshire cleric	imp gang boss	3
echoing ooze	savage roar	3
echoing ooze	patches the pirate	3
echoing ooze	defender of argus	3
haunted creeper	ogre brute	3
jeweled scarab	squirming tentacle	3
haunted creeper	voodoo doctor	3
jeweled scarab	rallying blade	3
jeweled scarab	elven archer	3
haunted creeper	silent knight	3
friendly bartender	animated armor	3
haunted creeper	stranglethorn tiger	3
jade swarmer	puddlestomper	3
flame juggler	silvermoon portal	3
lowly squire	darkshire councilman	3
lowly squire	void terror	3
lowly squire	dread infernal	3
lowly squire	crystalweaver	3
lowly squire	abyssal enforcer	3
mortal coil	ship's cannon	3
jeweled scarab	noble sacrifice	3
malchezaar's imp	earthen ring farseer	3
swashburglar	anub'ar ambusher	3
haunted creeper	amani berserker	3
acidic swamp ooze	ogre brute	3
haunted creeper	shadow bolt	3
gilblin stalker	blood imp	3
murloc raider	psych-o-tron	3
upgrade!	shield block	3
mortal coil	darkshire councilman	3
elven archer	fallen hero	3
murloc tidehunter	dark iron dwarf	3
murloc tidehunter	blood imp	3
murloc tidehunter	kabal chemist	3
leper gnome	bloodfen raptor	3
leper gnome	savannah highmane	3
small-time buccaneer	darnassus aspirant	3
small-time buccaneer	draenei totemcarver	3
twilight flamecaller	vaporize	3
cult sorcerer	twilight elder	3
swashburglar	savannah highmane	3
loot hoarder	freezing trap	3
undertaker	clockwork gnome	3
cogmaster	pompous thespian	3
cogmaster	earthen ring farseer	3
cogmaster	argent squire	3
boneguard lieutenant	hozen healer	3
boneguard lieutenant	refreshment vendor	3
amani berserker	azure drake	3
refreshment vendor	kabal chemist	3
argent squire	webspinner	3
silithid swarmer	backstab	3
knife juggler	silverware golem	3
knife juggler	argent horserider	3
scavenging hyena	barnes	3
doomsayer	kindly grandmother	3
worgen infiltrator	brann bronzebeard	3
swashburglar	sea reaver	3
living roots	dire wolf alpha	3
feral spirit	y'shaarj, rage unbound	3
redemption	forbidden healing	3
stormforged axe	dirty rat	3
twilight drake	harrison jones	3
stormforged axe	far sight	3
stormforged axe	jinyu waterspeaker	3
stormforged axe	lava burst	3
frostbolt	imp gang boss	3
doomsayer	effigy	3
alley armorsmith	ysera	3
alley armorsmith	sylvanas windrunner	3
small-time buccaneer	stolen goods	3
preparation	argent horserider	3
small-time buccaneer	power word: glory	3
swashburglar	acolyte of pain	3
kazakus	harrison jones	3
kazakus	justicar trueheart	3
museum curator	nefarian	3
bloodhoof brave	arcanite reaper	3
jade swarmer	stormwind champion	3
jade swarmer	betrayal	3
small-time buccaneer	boulderfist ogre	3
wyrmrest agent	bloodsail raider	3
wyrmrest agent	naga corsair	3
wyrmrest agent	blowgill sniper	3
puddlestomper	naga corsair	3
puddlestomper	dire wolf alpha	3
mana wyrm	ironbeak owl	3
mana wyrm	worgen greaser	3
mana wyrm	echo of medivh	3
acidic swamp ooze	street trickster	3
twilight whelp	harvest golem	3
acidic swamp ooze	abomination	3
acidic swamp ooze	midnight drake	3
kabal courier	wrathion	3
museum curator	wrathion	3
thoughtsteal	dirty rat	3
potion of madness	wrathion	3
blood imp	darkshire librarian	3
babbling book	saboteur	3
babbling book	mass dispel	3
demonwrath	loot hoarder	3
kazakus	faceless manipulator	3
light's justice	a light in the darkness	3
light's justice	repentance	3
noble sacrifice	nightbane templar	3
argent squire	on the hunt	3
cogmaster	micro machine	3
alleycat	second-rate bruiser	3
webspinner	knuckles	3
bladed cultist	acidic swamp ooze	3
small-time buccaneer	stormwind champion	3
goldshire footman	bilefin tidehunter	3
goldshire footman	jade spirit	3
small-time buccaneer	bog creeper	3
gadgetzan jouster	shadowfiend	3
goldshire footman	huge toad	3
goldshire footman	lord of the arena	3
friendly bartender	pit fighter	3
friendly bartender	arcane missiles	3
friendly bartender	lance carrier	3
aldor peacekeeper	madam goya	3
kabal courier	convert	3
tunnel trogg	injured blademaster	3
darkbomb	abyssal enforcer	3
darkbomb	mind control tech	3
darkbomb	emperor thaurissan	3
kindly grandmother	princess huhuran	3
northshire cleric	twisting nether	3
earth elemental	ragnaros the firelord	3
cogmaster	raid leader	3
freezing trap	infest	3
freezing trap	tomb spider	3
freezing trap	ragnaros the firelord	3
bear trap	snake trap	3
small-time buccaneer	confessor paletress	3
unstable ghoul	deathlord	3
undercity huckster	ironforge portal	3
clockwork gnome	snowchugger	3
mistress of mixtures	arcane anomaly	3
stormcrack	sylvanas windrunner	3
bluegill warrior	seadevil stinger	3
swashburglar	psych-o-tron	3
swashburglar	haunted creeper	3
jade swarmer	dark iron dwarf	3
mistress of mixtures	enter the coliseum	3
mad scientist	twilight flamecaller	3
jade swarmer	volcanic drake	3
mad scientist	ethereal conjurer	3
zombie chow	ice lance	3
zombie chow	gnomish inventor	3
twilight whelp	bloodhoof brave	3
bash	soggoth the slitherer	3
twilight whelp	grommash hellscream	3
spirit claws	ancient of blossoms	3
kabal courier	lightning bolt	3
netherspite historian	lava burst	3
museum curator	polluted hoarder	3
museum curator	scaled nightmare	3
jeweled scarab	tirion fordring	3
a light in the darkness	hammer of wrath	3
netherspite historian	grimestreet smuggler	3
novice engineer	solemn vigil	3
shadow word: pain	lightning storm	3
worgen infiltrator	shieldbearer	3
amani berserker	pint-size potion	3
freezing trap	grimestreet informant	3
mana wyrm	squirming tentacle	3
knife juggler	daring reporter	3
slam	baron geddon	3
grimscale oracle	backstab	3
grimscale oracle	small-time buccaneer	3
grimscale oracle	cold blood	3
grimscale oracle	flametongue totem	3
swashburglar	inkmaster solia	3
fandral staghelm	barnes	3
king's elekk	knuckles	3
