forgotten torch	alexstrasza	44	0.0	null
wyrmrest agent	excavated evil	44	0.0	null
bloodsail raider	leeroy jenkins	44	0.0	null
netherspite historian	priest of the feast	44	0.0	null
jade lightning	jinyu waterspeaker	44	0.0	null
shiv	small-time buccaneer	44	0.0	null
ship's cannon	fiery war axe	44	0.0	null
the coin	dread infernal	44	0.0	null
wrath	aviana	44	0.0	null
the coin	flame lance	44	0.0	null
elise starseeker	slam	44	0.0	null
the coin	grimy gadgeteer	44	0.0	null
netherspite historian	chillmaw	44	0.0	null
swashburglar	sinister strike	44	0.0	null
the coin	pint-size potion	44	0.0	null
the coin	lance carrier	44	0.0	null
ancestral knowledge	devolve	44	0.0	null
shadow word: pain	priest of the feast	44	0.0	null
shadow word: pain	holy smite	44	0.0	null
n'zoth's first mate	book wyrm	44	0.0	null
kindly grandmother	freezing trap	44	0.0	null
deathlord	sludge belcher	44	0.0	null
living roots	defender of argus	44	0.0	null
mistress of mixtures	coldlight oracle	44	0.0	null
bluegill warrior	azure drake	44	0.0	null
mistress of mixtures	sludge belcher	44	0.0	null
wild growth	ragnaros the firelord	44	0.0	null
mistress of mixtures	journey below	44	0.0	null
argent horserider	buccaneer	43	3.0	null
patches the pirate	jade spirit	43	3.0	null
bloodmage thalnos	flamewaker	43	1.0	null
jade claws	hammer of twilight	43	1.0	null
kindly grandmother	dispatch kodo	43	0.4	null
alleycat	king's elekk	43	0.4	null
king's elekk	kill command	43	0.4	null
feral spirit	feral spirit	43	0.2	null
undercity huckster	undercity huckster	43	0.0	null
ravaging ghoul	ravaging ghoul	43	0.0	null
arcane intellect	cabalist's tome	43	0.0	null
mistress of mixtures	lightning storm	43	0.0	null
small-time buccaneer	jade shuriken	43	0.0	null
acolyte of pain	archmage antonidas	43	0.0	null
small-time buccaneer	bloodhoof brave	43	0.0	null
shield block	gorehowl	43	0.0	null
acidic swamp ooze	backstab	43	0.0	null
swashburglar	loot hoarder	43	0.0	null
the coin	velen's chosen	43	0.0	null
jade swarmer	loot hoarder	43	0.0	null
kabal courier	demonwrath	43	0.0	null
the coin	resurrect	43	0.0	null
lightning storm	azure drake	43	0.0	null
shadow word: pain	defender of argus	43	0.0	null
shadow bolt	defender of argus	43	0.0	null
the coin	al'akir the windlord	43	0.0	null
kabal courier	ice barrier	43	0.0	null
shiv	tomb pillager	43	0.0	null
twilight guardian	drakonid operative	43	0.0	null
museum curator	acidic swamp ooze	43	0.0	null
loot hoarder	water elemental	43	0.0	null
corruption	shadow bolt	43	0.0	null
frothing berserker	bloodsail cultist	43	0.0	null
novice engineer	volcanic potion	43	0.0	null
alleycat	tracking	43	0.0	null
tracking	cloaked huntress	43	0.0	null
alleycat	freezing trap	43	0.0	null
acidic swamp ooze	swipe	43	0.0	null
loot hoarder	mirror image	43	0.0	null
savage roar	wild growth	43	0.0	null
buccaneer	azure drake	43	0.0	null
wild growth	the curator	43	0.0	null
the coin	shadow sensei	43	0.0	null
far sight	ragnaros the firelord	43	0.0	null
druid of the saber	mark of y'shaarj	42	3.0	null
twilight guardian	azure drake	42	1.0	null
hex	azure drake	42	1.0	null
southsea deckhand	hex	42	1.0	null
animal companion	kill command	42	0.4	null
kindly grandmother	infested wolf	42	0.4	null
kindly grandmother	kindly grandmother	42	0.2	null
on the hunt	the coin	42	0.0	null
sir finley mrrgglton	savage roar	42	0.0	null
the coin	stonesplinter trogg	42	0.0	null
acidic swamp ooze	ragnaros the firelord	42	0.0	null
mistress of mixtures	jade lightning	42	0.0	null
the coin	darkshire alchemist	42	0.0	null
fiery war axe	disciple of c'thun	42	0.0	null
preparation	jade swarmer	42	0.0	null
small-time buccaneer	violet teacher	42	0.0	null
twilight whelp	nefarian	42	0.0	null
hex	healing wave	42	0.0	null
second-rate bruiser	reno jackson	42	0.0	null
totem golem	evolve	42	0.0	null
the coin	faceless summoner	42	0.0	null
kabal courier	drakonid operative	42	0.0	null
twilight drake	corruption	42	0.0	null
preparation	conceal	42	0.0	null
innervate	mark of y'shaarj	42	0.0	null
raven idol	alexstrasza	42	0.0	null
water elemental	polymorph	42	0.0	null
frostbolt	freezing potion	42	0.0	null
wyrmrest agent	faerie dragon	42	0.0	null
the coin	crazed alchemist	42	0.0	null
water elemental	azure drake	42	0.0	null
raven idol	lunar visions	42	0.0	null
dirty rat	forbidden flame	42	0.0	null
bloodmage thalnos	aya blackpaw	42	0.0	null
argent squire	flamewreathed faceless	42	0.0	null
enchanted raven	wild growth	42	0.0	null
the coin	y'shaarj, rage unbound	42	0.0	null
tracking	explosive trap	42	0.0	null
doomsayer	kun the forgotten king	42	0.0	null
living roots	loot hoarder	42	0.0	null
twilight drake	ragnaros the firelord	42	0.0	null
northshire cleric	beckoner of evil	42	0.0	null
armorsmith	execute	42	0.0	null
armorsmith	frothing berserker	42	0.0	null
mirror image	water elemental	42	0.0	null
the coin	injured kvaldir	42	0.0	null
argent squire	southsea captain	42	0.0	null
the coin	stormwind champion	42	0.0	null
argent squire	maelstrom portal	42	0.0	null
backstab	jungle panther	42	0.0	null
bloodmage thalnos	edwin vancleef	41	2.0	null
beckoner of evil	beckoner of evil	41	1.0	null
patches the pirate	hex	41	1.0	null
bloodsail raider	acidic swamp ooze	41	1.0	null
smuggler's crate	savannah highmane	41	0.4	null
tunnel trogg	fireguard destroyer	41	0.4	null
sir finley mrrgglton	mark of the wild	41	0.0	null
northshire cleric	nefarian	41	0.0	null
acolyte of pain	whirlwind	41	0.0	null
northshire cleric	silence	41	0.0	null
the coin	pyroblast	41	0.0	null
totem golem	barnes	41	0.0	null
mistress of mixtures	bloodsail corsair	41	0.0	null
swashburglar	kabal courier	41	0.0	null
dirty rat	corruption	41	0.0	null
grimestreet outfitter	murloc warleader	41	0.0	null
i know a guy	the coin	41	0.0	null
dirty rat	flamestrike	41	0.0	null
acidic swamp ooze	faceless shambler	41	0.0	null
kabal courier	kabal talonpriest	41	0.0	null
the coin	inner rage	41	0.0	null
argent horserider	fiery war axe	41	0.0	null
loot hoarder	dirty rat	41	0.0	null
potion of madness	drakonid operative	41	0.0	null
small-time buccaneer	kabal courier	41	0.0	null
shiv	eviscerate	41	0.0	null
imp gang boss	spellbreaker	41	0.0	null
mana tide totem	elemental destruction	41	0.0	null
acidic swamp ooze	leeroy jenkins	41	0.0	null
garrison commander	the coin	41	0.0	null
acidic swamp ooze	cabalist's tome	41	0.0	null
the coin	mechanical yeti	41	0.0	null
blackwing technician	shadow word: death	41	0.0	null
smuggler's crate	quick shot	41	0.0	null
justicar trueheart	ravaging ghoul	41	0.0	null
living roots	bluegill warrior	41	0.0	null
beckoner of evil	c'thun	41	0.0	null
mistress of mixtures	infested tauren	41	0.0	null
the coin	a light in the darkness	41	0.0	null
earth shock	the coin	41	0.0	null
living roots	dark arakkoa	41	0.0	null
the coin	grimestreet protector	41	0.0	null
forbidden flame	kazakus	41	0.0	null
voidwalker	forbidden ritual	41	0.0	null
solemn vigil	mistress of mixtures	41	0.0	null
dark peddler	crystalweaver	41	0.0	null
the coin	sleep with the fishes	41	0.0	null
swashburglar	stranglethorn tiger	41	0.0	null
arcane anomaly	dragon egg	41	0.0	null
unstable portal	frostbolt	41	0.0	null
patches the pirate	jungle panther	41	0.0	null
armorsmith	blood to ichor	40	3.0	null
mistress of mixtures	felfire potion	40	2.0	null
grimscale chum	murloc warleader	40	0.4	null
jade claws	ancestral knowledge	40	0.4	null
king's elekk	savannah highmane	40	0.4	null
flame imp	abyssal enforcer	40	0.4	null
the coin	dark iron skulker	40	0.0	null
the coin	spellslinger	40	0.0	null
earthen ring farseer	sylvanas windrunner	40	0.0	null
mistress of mixtures	hex	40	0.0	null
dark peddler	abusive sergeant	40	0.0	null
fiery war axe	battle rage	40	0.0	null
preparation	preparation	40	0.0	null
small-time buccaneer	bash	40	0.0	null
sir finley mrrgglton	doomhammer	40	0.0	null
hex	lava shock	40	0.0	null
wild growth	claw	40	0.0	null
netherspite historian	excavated evil	40	0.0	null
alexstrasza's champion	blood to ichor	40	0.0	null
smuggler's run	grimestreet informant	40	0.0	null
mistress of mixtures	n'zoth, the corruptor	40	0.0	null
twilight guardian	kabal courier	40	0.0	null
doomsayer	book wyrm	40	0.0	null
dark peddler	felfire potion	40	0.0	null
loot hoarder	cabalist's tome	40	0.0	null
bash	justicar trueheart	40	0.0	null
mistress of mixtures	sen'jin shieldmasta	40	0.0	null
shaku, the collector	gadgetzan auctioneer	40	0.0	null
acidic swamp ooze	lord jaraxxus	40	0.0	null
n'zoth's first mate	armorsmith	40	0.0	null
cat trick	animal companion	40	0.0	null
museum curator	kabal talonpriest	40	0.0	null
babbling book	medivh's valet	40	0.0	null
smuggler's run	dirty rat	40	0.0	null
truesilver champion	solemn vigil	40	0.0	null
mind vision	shadow word: pain	40	0.0	null
beckoner of evil	innervate	40	0.0	null
dirty rat	elise starseeker	40	0.0	null
the coin	divine favor	40	0.0	null
brann bronzebeard	lightning storm	40	0.0	null
bear trap	animal companion	40	0.0	null
the coin	claw	40	0.0	null
smuggler's crate	tracking	40	0.0	null
the coin	timber wolf	40	0.0	null
acidic swamp ooze	thing from below	40	0.0	null
doomsayer	ancient of war	40	0.0	null
alleycat	explosive trap	40	0.0	null
mana wyrm	blizzard	40	0.0	null
the coin	polluted hoarder	40	0.0	null
arcane intellect	burgly bully	40	0.0	null
druid of the saber	swipe	40	0.0	null
kabal courier	wild growth	40	0.0	null
hex	jinyu waterspeaker	40	0.0	null
unstable portal	fireball	40	0.0	null
southsea deckhand	the curator	40	0.0	null
patches the pirate	slam	39	3.0	null
small-time buccaneer	grommash hellscream	39	3.0	null
trogg beastrager	kindly grandmother	39	0.4	null
malchezaar's imp	succubus	39	0.4	null
alleycat	timber wolf	39	0.4	null
huge toad	animal companion	39	0.4	null
acidic swamp ooze	hex	39	0.0	null
bloodmage thalnos	coldlight oracle	39	0.0	null
wrath	emperor thaurissan	39	0.0	null
the coin	ancestral spirit	39	0.0	null
ancestral knowledge	healing wave	39	0.0	null
dark peddler	blood imp	39	0.0	null
the coin	assassinate	39	0.0	null
jade claws	white eyes	39	0.0	null
kindly grandmother	explosive trap	39	0.0	null
mana wyrm	medivh's valet	39	0.0	null
netherspite historian	reno jackson	39	0.0	null
mistress of mixtures	possessed villager	39	0.0	null
mortal coil	leeroy jenkins	39	0.0	null
sir finley mrrgglton	ravaging ghoul	39	0.0	null
fiery war axe	grimy gadgeteer	39	0.0	null
living roots	acidic swamp ooze	39	0.0	null
water elemental	brann bronzebeard	39	0.0	null
water elemental	manic soulcaster	39	0.0	null
clockwork gnome	the coin	39	0.0	null
swashburglar	sylvanas windrunner	39	0.0	null
netherspite historian	ragnaros the firelord	39	0.0	null
smuggler's run	defender of argus	39	0.0	null
aldor peacekeeper	wild pyromancer	39	0.0	null
doomsayer	piloted shredder	39	0.0	null
frothing berserker	fierce monkey	39	0.0	null
the coin	aberrant berserker	39	0.0	null
mind vision	power word: shield	39	0.0	null
kabal courier	inkmaster solia	39	0.0	null
museum curator	drakonid operative	39	0.0	null
cult sorcerer	forgotten torch	39	0.0	null
the coin	murloc tinyfin	39	0.0	null
dragon egg	defender of argus	39	0.0	null
arcane missiles	firelands portal	39	0.0	null
tracking	freezing trap	39	0.0	null
arcane missiles	unstable portal	39	0.0	null
thing from below	jinyu waterspeaker	39	0.0	null
innervate	bloodsail corsair	39	0.0	null
grimscale oracle	bluegill warrior	38	3.4	null
secretkeeper	quick shot	38	2.0	null
loot hoarder	archmage antonidas	38	1.0	null
eaglehorn bow	explosive trap	38	0.4	null
kindly grandmother	scavenging hyena	38	0.4	null
secretkeeper	cat trick	38	0.4	null
secretkeeper	snipe	38	0.4	null
secretkeeper	secretkeeper	38	0.2	null
flamewreathed faceless	flamewreathed faceless	38	0.2	null
acolyte of pain	bloodhoof brave	38	0.0	null
alleycat	bluegill warrior	38	0.0	null
journey below	preparation	38	0.0	null
mistress of mixtures	jinyu waterspeaker	38	0.0	null
mountain giant	sylvanas windrunner	38	0.0	null
northshire cleric	ancient watcher	38	0.0	null
backstab	defender of argus	38	0.0	null
the coin	loatheb	38	0.0	null
lightning storm	healing wave	38	0.0	null
smuggler's run	grimscale oracle	38	0.0	null
doomsayer	blackwing corruptor	38	0.0	null
mistress of mixtures	kabal chemist	38	0.0	null
dirty rat	firelands portal	38	0.0	null
swashburglar	shadow rager	38	0.0	null
mire keeper	swipe	38	0.0	null
twilight drake	soulfire	38	0.0	null
brann bronzebeard	siphon soul	38	0.0	null
mistress of mixtures	burgly bully	38	0.0	null
demonwrath	reno jackson	38	0.0	null
shadow bolt	soulfire	38	0.0	null
beckoner of evil	fiery war axe	38	0.0	null
babbling book	greater arcane missiles	38	0.0	null
the coin	silver hand knight	38	0.0	null
feral rage	moonfire	38	0.0	null
the coin	spiked hogrider	38	0.0	null
the coin	stormforged axe	38	0.0	null
beckoner of evil	wild growth	38	0.0	null
the coin	druid of the flame	38	0.0	null
frothing berserker	arcanite reaper	38	0.0	null
small-time buccaneer	dire wolf alpha	38	0.0	null
fiery war axe	deathwing	38	0.0	null
corruption	earthen ring farseer	38	0.0	null
the coin	nefarian	38	0.0	null
smuggler's run	doppelgangster	38	0.0	null
the coin	backroom bouncer	38	0.0	null
twilight guardian	blackwing corruptor	38	0.0	null
silent knight	eviscerate	38	0.0	null
silent knight	cold blood	38	0.0	null
loot hoarder	swipe	38	0.0	null
acidic swamp ooze	lightning bolt	38	0.0	null
the coin	counterspell	38	0.0	null
museum curator	twilight guardian	38	0.0	null
the coin	frost elemental	38	0.0	null
knife juggler	secretkeeper	38	0.0	null
tracking	kill command	38	0.0	null
mana geode	the coin	38	0.0	null
fireball	forbidden flame	38	0.0	null
the coin	fel orc soulfiend	38	0.0	null
acolyte of pain	burgly bully	38	0.0	null
flamewaker	acolyte of pain	38	0.0	null
southsea deckhand	mana tide totem	38	0.0	null
heroic strike	mortal strike	38	0.0	null
worgen infiltrator	small-time buccaneer	38	0.0	null
devolve	healing wave	38	0.0	null
flame imp	bluegill warrior	38	0.0	null
bloodsail raider	naga corsair	37	1.4	null
bloodmage thalnos	mirror image	37	1.0	null
secretkeeper	freezing trap	37	0.4	null
fiery bat	scavenging hyena	37	0.4	null
raven idol	starfire	37	0.0	null
alleycat	murloc warleader	37	0.0	null
journey below	journey below	37	0.0	null
fiery war axe	ysera	37	0.0	null
fiery bat	explosive trap	37	0.0	null
the coin	flamecannon	37	0.0	null
the coin	flesheating ghoul	37	0.0	null
the coin	imp-losion	37	0.0	null
sorcerer's apprentice	ragnaros the firelord	37	0.0	null
mind control tech	mountain giant	37	0.0	null
mountain giant	twisting nether	37	0.0	null
netherspite historian	raza the chained	37	0.0	null
the coin	lunar visions	37	0.0	null
acolyte of pain	tirion fordring	37	0.0	null
the coin	cairne bloodhoof	37	0.0	null
living roots	arcane giant	37	0.0	null
netherspite historian	holy smite	37	0.0	null
the coin	hidden cache	37	0.0	null
dark peddler	dire wolf alpha	37	0.0	null
possessed villager	forbidden ritual	37	0.0	null
the coin	humility	37	0.0	null
northshire cleric	alexstrasza	37	0.0	null
demonwrath	sunfury protector	37	0.0	null
wrath	malygos	37	0.0	null
loot hoarder	jade claws	37	0.0	null
tunnel trogg	earth shock	37	0.0	null
water elemental	blizzard	37	0.0	null
water elemental	flamestrike	37	0.0	null
water elemental	frost nova	37	0.0	null
babbling book	polymorph: boar	37	0.0	null
dirty rat	polymorph	37	0.0	null
corruption	brann bronzebeard	37	0.0	null
the coin	coldlight seer	37	0.0	null
shaku, the collector	conceal	37	0.0	null
earthen ring farseer	defender of argus	37	0.0	null
earthen ring farseer	spellbreaker	37	0.0	null
museum curator	doomsayer	37	0.0	null
alleycat	hunter's mark	37	0.0	null
swashburglar	shadowcaster	37	0.0	null
the coin	drain life	37	0.0	null
dark peddler	demonfire	37	0.0	null
sir finley mrrgglton	haunted creeper	37	0.0	null
loot hoarder	anyfin can happen	37	0.0	null
the coin	finders keepers	37	0.0	null
doomsayer	entomb	37	0.0	null
armorsmith	shield block	37	0.0	null
loot hoarder	power word: shield	37	0.0	null
animal companion	explosive trap	37	0.0	null
raven idol	yogg-saron, hope's end	37	0.0	null
deathlord	northshire cleric	37	0.0	null
murloc warleader	azure drake	37	0.0	null
secretkeeper	haunted creeper	37	0.0	null
kabal talonpriest	kabal talonpriest	37	0.0	null
fiery war axe	finja, the flying star	37	0.0	null
cat trick	tracking	37	0.0	null
wild growth	ironbark protector	37	0.0	null
devolve	elemental destruction	37	0.0	null
raven idol	mark of the lotus	37	0.0	null
dragon egg	faerie dragon	37	0.0	null
secretkeeper	murloc warleader	37	0.0	null
far sight	ysera	37	0.0	null
far sight	madam goya	37	0.0	null
jade swarmer	patches the pirate	36	3.0	null
questing adventurer	shaku, the collector	36	2.0	null
buccaneer	deadly poison	36	1.0	null
small-time buccaneer	death's bite	36	1.0	null
i know a guy	bloodhoof brave	36	1.0	null
lightning storm	jinyu waterspeaker	36	0.4	null
murloc tidecaller	murloc tidecaller	36	0.2	null
northshire cleric	second-rate bruiser	36	0.0	null
bloodmage thalnos	shadow strike	36	0.0	null
sunfury protector	second-rate bruiser	36	0.0	null
the coin	mukla's champion	36	0.0	null
wickerflame burnbristle	bluegill warrior	36	0.0	null
wickerflame burnbristle	murloc warleader	36	0.0	null
counterfeit coin	counterfeit coin	36	0.0	null
the coin	micro machine	36	0.0	null
the coin	voodoo doctor	36	0.0	null
shield slam	alley armorsmith	36	0.0	null
